   Chi^2    ('R1'  'R2'  'R3'  'Theta2'  'Theta3'  'Phi'  'q1'  'q2'  'q3')
   426.802    1.7   1.4   1.6  75.   75.   55.    0.5   0.25  0.15
   426.818    1.6   1.5   1.4  85.   85.   65.    0.5   0.25  0.15
   426.821    1.6   1.4   1.4  75.   85.   60.    0.5   0.35  0.15
   426.887    1.6   1.4   1.5  80.   80.   65.    0.5   0.2   0.35
   426.901    1.7   1.6   1.5  80.   80.   65.    0.5   0.25  0.35
   426.943    1.6   1.6   1.6  85.   75.   60.    0.5   0.35  0.2 
   426.979    1.6   1.4   1.6  80.   80.   55.    0.5   0.15  0.35
   427.026    1.65  1.6   1.6  75.   80.   60.    0.5   0.3   0.3 
   427.028    1.6   1.4   1.5  80.   75.   60.    0.5   0.15  0.2 
   427.123    1.65  1.4   1.5  85.   85.   55.    0.5   0.3   0.15
   427.206    1.7   1.6   1.4  80.   75.   60.    0.5   0.25  0.2 
   427.231    1.6  1.6  1.5 80.  85.  60.   0.5  0.3  0.2
   427.339    1.7   1.5   1.6  85.   85.   65.    0.5   0.35  0.3 
   427.415    1.6   1.4   1.4  80.   85.   60.    0.5   0.3   0.25
   427.420    1.6  1.4  1.4 85.  85.  55.   0.5  0.2  0.2
   427.700    1.65  1.4   1.5  80.   75.   55.    0.5   0.3   0.35
   427.716    1.65  1.4   1.6  75.   85.   60.    0.5   0.3   0.3 
   427.744    1.65  1.5   1.6  80.   80.   55.    0.5   0.25  0.2 
   427.776    1.7  1.5  1.4 75.  85.  65.   0.5  0.2  0.2
   427.816    1.65  1.4   1.6  85.   80.   60.    0.5   0.3   0.35
   427.827    1.6   1.6   1.6  85.   85.   60.    0.5   0.2   0.35
   428.119    1.7   1.5   1.5  85.   85.   60.    0.5   0.15  0.3 
   428.133    1.65  1.6   1.6  75.   80.   60.    0.5   0.25  0.15
   428.336    1.6   1.5   1.6  85.   80.   55.    0.5   0.15  0.2 
   428.351    1.65  1.4   1.6  75.   85.   65.    0.5   0.15  0.3 
   428.482    1.6   1.6   1.4  80.   85.   60.    0.5   0.15  0.2 
   428.509    1.6   1.6   1.5  80.   75.   65.    0.5   0.25  0.2 
   428.531    1.7   1.4   1.6  85.   75.   60.    0.5   0.25  0.25
   428.570    1.7  1.5  1.4 85.  80.  65.   0.5  0.2  0.2
   428.576    1.6   1.5   1.5  80.   75.   60.    0.5   0.25  0.25
   428.682    1.65  1.5   1.6  85.   85.   65.    0.5   0.15  0.35
   428.686    1.65  1.6   1.4  80.   85.   60.    0.5   0.15  0.2 
   428.687    1.7   1.5   1.5  85.   80.   55.    0.5   0.25  0.3 
   428.744    1.65  1.4   1.5  80.   75.   65.    0.5   0.15  0.2 
   428.790    1.65  1.4   1.5  85.   80.   65.    0.5   0.15  0.15
   428.813    1.7   1.5   1.6  85.   75.   60.    0.5   0.35  0.35
   429.023    1.6   1.6   1.5  85.   80.   60.    0.5   0.35  0.15
   429.095    1.65  1.6   1.5  75.   85.   65.    0.5   0.2   0.2 
   429.225    1.7   1.4   1.5  85.   75.   55.    0.5   0.25  0.3 
   429.234    1.7   1.4   1.4  80.   75.   65.    0.5   0.15  0.15
   429.283    1.65  1.4   1.5  85.   80.   65.    0.5   0.15  0.2 
   429.330    1.6   1.4   1.6  75.   80.   60.    0.5   0.15  0.25
   429.349    1.65  1.6   1.5  75.   85.   65.    0.5   0.15  0.2 
   429.365    1.7   1.4   1.4  75.   80.   65.    0.5   0.35  0.35
   429.430    1.6   1.5   1.6  75.   75.   65.    0.5   0.3   0.35
   429.534    1.7   1.5   1.6  85.   80.   55.    0.5   0.3   0.35
   429.620    1.7   1.6   1.6  85.   75.   60.    0.5   0.35  0.3 
   429.658    1.65  1.5   1.4  80.   75.   60.    0.5   0.3   0.3 
   429.702    1.65  1.5   1.6  85.   85.   55.    0.5   0.3   0.35
   429.796    1.6   1.5   1.5  80.   80.   65.    0.5   0.3   0.35
   429.895    1.6   1.4   1.4  75.   75.   60.    0.5   0.25  0.25
   429.937    1.65  1.5   1.4  85.   85.   65.    0.5   0.35  0.35
   429.984    1.6   1.4   1.5  85.   85.   55.    0.5   0.15  0.25
   430.180    1.7   1.4   1.5  75.   85.   65.    0.5   0.35  0.3 
   430.238    1.7   1.5   1.6  85.   80.   65.    0.5   0.25  0.3 
   430.350    1.6   1.5   1.4  80.   85.   60.    0.5   0.25  0.15
   430.392    1.65  1.5   1.6  85.   80.   60.    0.5   0.2   0.3 
   430.426    1.7   1.5   1.6  80.   85.   60.    0.5   0.2   0.35
   430.537    1.6   1.4   1.4  75.   80.   65.    0.5   0.3   0.15
   430.545    1.6   1.6   1.6  85.   85.   55.    0.5   0.15  0.15
   430.563    1.7   1.6   1.6  85.   80.   60.    0.5   0.15  0.2 
   430.587    1.6  1.5  1.4 80.  85.  60.   0.5  0.3  0.2
   430.679    1.7  1.5  1.6 85.  75.  60.   0.5  0.3  0.3
   430.931    1.65  1.4   1.5  85.   85.   55.    0.5   0.35  0.2 
   430.932    1.6   1.5   1.5  80.   75.   55.    0.5   0.25  0.3 
   431.007    1.65  1.5   1.5  75.   75.   65.    0.5   0.25  0.3 
   431.079    1.6   1.5   1.5  80.   80.   65.    0.5   0.3   0.25
   431.141    1.65  1.4   1.6  80.   75.   55.    0.5   0.35  0.25
   431.171    1.65  1.5   1.5  80.   80.   65.    0.5   0.3   0.2 
   431.177    1.7   1.4   1.5  85.   85.   55.    0.5   0.15  0.25
   431.184    1.6   1.4   1.5  80.   75.   60.    0.5   0.2   0.25
   431.223    1.65  1.4   1.5  80.   80.   55.    0.5   0.25  0.15
   431.228    1.6  1.5  1.6 80.  75.  55.   0.5  0.2  0.3
   431.247    1.65  1.5   1.6  85.   85.   55.    0.5   0.35  0.15
   431.248    1.7   1.4   1.4  75.   80.   60.    0.5   0.15  0.25
   431.272    1.65  1.6   1.6  75.   80.   55.    0.5   0.15  0.25
   431.312    1.6   1.5   1.5  80.   80.   55.    0.5   0.35  0.15
   431.366    1.6   1.5   1.5  80.   85.   60.    0.5   0.25  0.3 
   431.373    1.65  1.6   1.5  75.   75.   65.    0.5   0.35  0.35
   431.607    1.7  1.4  1.4 80.  75.  60.   0.5  0.2  0.3
   431.615    1.7   1.4   1.4  75.   75.   60.    0.5   0.3   0.25
   431.700    1.6   1.5   1.5  80.   75.   60.    0.5   0.25  0.3 
   431.774    1.65  1.5   1.6  75.   85.   65.    0.5   0.15  0.25
   431.834    1.65  1.5   1.4  75.   85.   65.    0.5   0.15  0.2 
   431.890    1.6   1.5   1.5  80.   85.   60.    0.5   0.25  0.15
   432.003    1.6   1.4   1.4  75.   75.   60.    0.5   0.35  0.3 
   432.019    1.65  1.6   1.5  80.   80.   65.    0.5   0.35  0.15
   432.021    1.6   1.6   1.6  85.   85.   55.    0.5   0.3   0.35
   432.134    1.6   1.4   1.5  80.   85.   60.    0.5   0.25  0.2 
   432.182    1.6   1.6   1.6  85.   85.   65.    0.5   0.2   0.35
   432.241    1.65  1.4   1.5  85.   80.   60.    0.5   0.25  0.2 
   432.333    1.6   1.4   1.5  85.   85.   65.    0.5   0.15  0.35
   432.345    1.7   1.5   1.6  80.   80.   65.    0.5   0.25  0.15
   432.440    1.6   1.4   1.4  75.   75.   55.    0.5   0.15  0.25
   432.462    1.7   1.6   1.6  80.   75.   60.    0.5   0.15  0.2 
   432.476    1.6   1.4   1.5  80.   85.   60.    0.5   0.15  0.2 
   432.532    1.7   1.6   1.5  80.   85.   65.    0.5   0.15  0.35
   432.658    1.7   1.6   1.5  75.   85.   65.    0.5   0.2   0.25
   432.769    1.65  1.5   1.5  80.   80.   55.    0.5   0.25  0.15
   432.783    1.7  1.6  1.4 75.  85.  65.   0.5  0.2  0.2
   432.903    1.65  1.4   1.4  85.   85.   65.    0.5   0.25  0.25
   432.933    1.6   1.5   1.4  80.   75.   55.    0.5   0.35  0.35
   433.091    1.6   1.5   1.6  75.   75.   65.    0.5   0.35  0.3 
   433.253    1.6   1.4   1.6  85.   85.   55.    0.5   0.25  0.3 
   433.265    1.6   1.4   1.4  75.   80.   60.    0.5   0.15  0.3 
   433.293    1.6   1.4   1.5  75.   85.   60.    0.5   0.35  0.2 
   433.295    1.6  1.4  1.6 80.  85.  60.   0.5  0.3  0.2
   433.459    1.65  1.5   1.4  85.   85.   60.    0.5   0.25  0.35
   433.470    1.7   1.4   1.6  85.   75.   60.    0.5   0.2   0.15
   433.599    1.7   1.6   1.5  80.   80.   65.    0.5   0.15  0.2 
   433.628    1.7   1.6   1.6  75.   85.   60.    0.5   0.3   0.15
   433.657    1.65  1.4   1.4  85.   80.   60.    0.5   0.25  0.15
   433.852    1.6   1.4   1.5  75.   80.   65.    0.5   0.3   0.25
   433.918    1.7   1.5   1.6  80.   75.   65.    0.5   0.25  0.15
   434.061    1.65  1.5   1.4  85.   75.   55.    0.5   0.35  0.25
   434.299    1.6   1.5   1.6  85.   75.   55.    0.5   0.35  0.25
   434.419    1.6  1.5  1.4 85.  80.  60.   0.5  0.3  0.2
   434.447    1.65  1.4   1.5  85.   80.   60.    0.5   0.2   0.3 
   434.451    1.6   1.4   1.4  80.   85.   60.    0.5   0.25  0.25
   434.471    1.65  1.6   1.5  80.   80.   55.    0.5   0.15  0.2 
   434.509    1.6  1.4  1.6 80.  85.  60.   0.5  0.2  0.2
   434.532    1.6   1.5   1.6  85.   80.   65.    0.5   0.2   0.15
   434.690    1.6   1.4   1.6  85.   85.   60.    0.5   0.3   0.35
   434.844    1.6   1.5   1.4  85.   85.   65.    0.5   0.2   0.35
   435.024    1.7   1.6   1.5  85.   75.   60.    0.5   0.35  0.25
   435.149    1.6   1.6   1.5  85.   85.   65.    0.5   0.35  0.2 
   435.165    1.65  1.4   1.6  85.   80.   55.    0.5   0.25  0.35
   435.196    1.7   1.4   1.5  85.   80.   65.    0.5   0.2   0.35
   435.216    1.65  1.4   1.4  85.   85.   60.    0.5   0.25  0.35
   435.223    1.65  1.4   1.4  75.   75.   60.    0.5   0.3   0.35
   435.236    1.6   1.6   1.5  80.   85.   60.    0.5   0.35  0.25
   435.261    1.7  1.6  1.4 80.  75.  65.   0.5  0.3  0.2
   435.405    1.6  1.6  1.6 75.  80.  60.   0.5  0.3  0.2
   435.466    1.7  1.6  1.6 75.  75.  65.   0.5  0.2  0.3
   435.507    1.6   1.5   1.5  80.   85.   60.    0.5   0.35  0.3 
   435.572    1.7   1.4   1.4  75.   80.   60.    0.5   0.15  0.3 
   435.582    1.65  1.4   1.5  75.   75.   65.    0.5   0.2   0.3 
   435.609    1.65  1.5   1.6  75.   80.   60.    0.5   0.25  0.15
   435.622    1.65  1.6   1.4  75.   85.   65.    0.5   0.2   0.2 
   435.747    1.65  1.5   1.4  80.   80.   65.    0.5   0.3   0.35
   435.988    1.7   1.5   1.4  85.   85.   65.    0.5   0.3   0.15
   436.003    1.7   1.5   1.5  75.   85.   65.    0.5   0.15  0.25
   436.008    1.65  1.4   1.4  85.   80.   60.    0.5   0.3   0.2 
   436.017    1.6   1.5   1.5  85.   80.   60.    0.5   0.35  0.35
   436.159    1.7   1.6   1.6  80.   85.   60.    0.5   0.25  0.35
   436.164    1.7   1.5   1.6  85.   80.   65.    0.5   0.3   0.35
   436.203    1.6   1.4   1.4  80.   85.   60.    0.5   0.35  0.3 
   436.216    1.65  1.6   1.4  85.   80.   65.    0.5   0.3   0.2 
   436.334    1.7   1.4   1.6  85.   75.   60.    0.5   0.2   0.25
   436.387    1.6   1.5   1.5  80.   75.   65.    0.5   0.25  0.15
   436.428    1.6   1.6   1.4  85.   85.   55.    0.5   0.15  0.15
   436.431    1.7   1.4   1.5  80.   75.   60.    0.5   0.2   0.35
   436.585    1.6   1.4   1.4  75.   80.   60.    0.5   0.15  0.25
   436.611    1.65  1.4   1.5  80.   85.   60.    0.5   0.3   0.35
   436.618    1.65  1.5   1.6  85.   75.   65.    0.5   0.2   0.15
   436.656    1.6  1.6  1.6 75.  75.  55.   0.5  0.2  0.2
   436.849    1.6   1.6   1.5  85.   80.   65.    0.5   0.25  0.15
   436.871    1.7   1.5   1.5  85.   85.   65.    0.5   0.35  0.35
   436.920    1.6  1.5  1.6 85.  85.  55.   0.5  0.2  0.3
   436.957    1.6   1.5   1.5  75.   75.   65.    0.5   0.3   0.15
   437.041    1.6   1.4   1.5  80.   85.   60.    0.5   0.15  0.15
   437.052    1.6   1.4   1.5  85.   80.   55.    0.5   0.35  0.35
   437.138    1.6   1.5   1.6  85.   85.   55.    0.5   0.3   0.35
   437.160    1.7   1.4   1.5  85.   75.   60.    0.5   0.25  0.2 
   437.183    1.65  1.6   1.6  85.   85.   65.    0.5   0.35  0.2 
   437.225    1.6   1.4   1.5  80.   75.   55.    0.5   0.35  0.25
   437.241    1.65  1.5   1.4  85.   75.   55.    0.5   0.2   0.15
   437.382    1.65  1.5   1.5  80.   75.   65.    0.5   0.15  0.15
   437.675    1.65  1.5   1.5  75.   80.   60.    0.5   0.2   0.3 
   437.868    1.65  1.5   1.4  80.   80.   65.    0.5   0.2   0.25
   437.873    1.65  1.4   1.6  85.   80.   55.    0.5   0.2   0.35
   437.899    1.6  1.5  1.6 85.  80.  60.   0.5  0.3  0.2
   437.911    1.6   1.4   1.4  80.   80.   65.    0.5   0.15  0.2 
   437.915    1.7   1.5   1.6  75.   85.   60.    0.5   0.25  0.15
   437.930    1.65  1.4   1.5  85.   75.   55.    0.5   0.3   0.3 
   437.978    1.65  1.4   1.5  75.   85.   60.    0.5   0.35  0.2 
   438.181    1.65  1.6   1.6  75.   80.   65.    0.5   0.15  0.15
   438.185    1.65  1.6   1.6  85.   75.   65.    0.5   0.3   0.2 
   438.271    1.6   1.5   1.6  80.   85.   60.    0.5   0.25  0.25
   438.367    1.6   1.5   1.5  85.   75.   55.    0.5   0.35  0.2 
   438.465    1.65  1.4   1.6  75.   75.   65.    0.5   0.25  0.3 
   438.503    1.65  1.4   1.4  80.   75.   60.    0.5   0.35  0.35
   438.535    1.6   1.4   1.4  75.   80.   60.    0.5   0.35  0.15
   438.552    1.6  1.4  1.4 80.  75.  60.   0.5  0.2  0.2
   438.617    1.6   1.4   1.5  85.   75.   55.    0.5   0.15  0.15
   438.659    1.65  1.6   1.6  80.   85.   60.    0.5   0.3   0.3 
   438.929    1.6   1.5   1.4  80.   75.   60.    0.5   0.25  0.2 
   438.989    1.6   1.5   1.4  85.   85.   60.    0.5   0.3   0.35
   439.185    1.7  1.6  1.4 80.  75.  60.   0.5  0.3  0.3
   439.185    1.6   1.6   1.5  85.   80.   65.    0.5   0.3   0.15
   439.212    1.6   1.5   1.4  85.   75.   55.    0.5   0.35  0.15
   439.241    1.6   1.4   1.5  80.   75.   60.    0.5   0.25  0.3 
   439.270    1.65  1.4   1.4  80.   75.   60.    0.5   0.3   0.3 
   439.300    1.7   1.4   1.6  75.   85.   60.    0.5   0.3   0.15
   439.399    1.65  1.4   1.6  80.   80.   55.    0.5   0.2   0.25
   439.422    1.7   1.4   1.5  80.   75.   55.    0.5   0.3   0.15
   439.651    1.7   1.4   1.4  75.   85.   65.    0.5   0.15  0.2 
   439.745    1.6  1.5  1.4 85.  85.  60.   0.5  0.3  0.3
   439.837    1.6   1.5   1.6  75.   80.   60.    0.5   0.25  0.25
   439.892    1.65  1.4   1.4  85.   85.   55.    0.5   0.35  0.25
   439.936    1.65  1.5   1.4  85.   85.   60.    0.5   0.2   0.3 
   439.974    1.7   1.5   1.4  75.   75.   65.    0.5   0.35  0.25
   439.995    1.7   1.5   1.5  80.   75.   60.    0.5   0.2   0.25
   440.023    1.6  1.5  1.5 85.  85.  60.   0.5  0.3  0.2
   440.069    1.6  1.6  1.6 75.  80.  60.   0.5  0.3  0.3
   440.076    1.6  1.5  1.5 80.  75.  60.   0.5  0.3  0.3
   440.093    1.7  1.5  1.5 85.  75.  55.   0.5  0.2  0.2
   440.168    1.6   1.5   1.4  80.   80.   60.    0.5   0.25  0.35
   440.171    1.65  1.6   1.6  80.   75.   60.    0.5   0.15  0.15
   440.217    1.6   1.6   1.5  75.   85.   65.    0.5   0.15  0.3 
   440.349    1.7   1.6   1.5  80.   85.   60.    0.5   0.2   0.25
   440.394    1.6   1.5   1.5  80.   85.   60.    0.5   0.25  0.2 
   440.399    1.7   1.4   1.6  80.   75.   60.    0.5   0.15  0.3 
   440.543    1.7   1.5   1.6  75.   80.   60.    0.5   0.3   0.35
   440.627    1.6   1.5   1.5  75.   80.   55.    0.5   0.15  0.3 
   440.633    1.65  1.4   1.6  80.   85.   65.    0.5   0.25  0.25
   440.672    1.65  1.6   1.4  85.   80.   65.    0.5   0.35  0.15
   440.687    1.65  1.4   1.5  85.   75.   55.    0.5   0.35  0.3 
   440.751    1.6   1.5   1.6  85.   85.   60.    0.5   0.35  0.25
   440.852    1.65  1.4   1.5  85.   85.   65.    0.5   0.25  0.3 
   440.934    1.7   1.5   1.6  80.   75.   55.    0.5   0.35  0.15
   440.982    1.6   1.5   1.4  80.   85.   60.    0.5   0.15  0.15
   440.987    1.6   1.5   1.6  75.   80.   60.    0.5   0.2   0.25
   441.026    1.7   1.5   1.4  75.   75.   60.    0.5   0.3   0.25
   441.089    1.65  1.6   1.6  80.   80.   60.    0.5   0.15  0.25
   441.104    1.6   1.4   1.5  75.   80.   60.    0.5   0.15  0.2 
   441.256    1.65  1.6   1.5  80.   80.   55.    0.5   0.25  0.3 
   441.280    1.6   1.5   1.5  75.   85.   65.    0.5   0.2   0.15
   441.492    1.65  1.4   1.6  80.   75.   55.    0.5   0.15  0.3 
   441.504    1.6   1.5   1.6  80.   75.   60.    0.5   0.25  0.35
   441.644    1.6   1.5   1.6  80.   75.   65.    0.5   0.2   0.25
   441.687    1.65  1.5   1.5  75.   85.   65.    0.5   0.15  0.25
   441.697    1.65  1.6   1.5  85.   85.   65.    0.5   0.15  0.25
   441.707    1.65  1.5   1.4  85.   80.   55.    0.5   0.25  0.25
   441.727    1.6  1.5  1.4 80.  75.  60.   0.5  0.3  0.3
   441.731    1.6   1.5   1.4  80.   85.   65.    0.5   0.3   0.15
   441.778    1.65  1.4   1.6  80.   80.   55.    0.5   0.2   0.3 
   441.786    1.6   1.4   1.5  75.   75.   65.    0.5   0.25  0.2 
   441.827    1.6   1.6   1.4  85.   85.   60.    0.5   0.25  0.25
   442.068    1.65  1.6   1.5  80.   80.   55.    0.5   0.35  0.3 
   442.082    1.7   1.4   1.5  80.   75.   65.    0.5   0.2   0.15
   442.096    1.6   1.6   1.5  85.   85.   55.    0.5   0.35  0.3 
   442.113    1.65  1.4   1.5  80.   80.   55.    0.5   0.3   0.15
   442.119    1.7   1.6   1.6  75.   80.   60.    0.5   0.25  0.35
   442.352    1.6  1.6  1.5 75.  80.  60.   0.5  0.3  0.2
   442.565    1.7   1.5   1.5  85.   75.   65.    0.5   0.25  0.15
   442.575    1.6   1.4   1.6  85.   80.   60.    0.5   0.2   0.15
   442.578    1.6   1.6   1.6  80.   85.   65.    0.5   0.35  0.15
   442.617    1.65  1.5   1.4  85.   80.   65.    0.5   0.2   0.15
   442.677    1.6  1.6  1.5 75.  75.  65.   0.5  0.3  0.3
   442.686    1.7   1.4   1.6  85.   85.   65.    0.5   0.2   0.15
   442.877    1.6   1.5   1.6  85.   85.   60.    0.5   0.35  0.3 
   442.886    1.6   1.6   1.6  80.   85.   60.    0.5   0.3   0.15
   442.962    1.6   1.5   1.6  80.   75.   65.    0.5   0.25  0.2 
   443.035    1.7   1.4   1.5  75.   75.   65.    0.5   0.25  0.15
   443.053    1.65  1.6   1.6  75.   80.   60.    0.5   0.15  0.3 
   443.096    1.7   1.5   1.5  85.   75.   60.    0.5   0.3   0.25
   443.102    1.7   1.6   1.6  85.   75.   65.    0.5   0.35  0.3 
   443.117    1.7  1.6  1.6 85.  75.  55.   0.5  0.2  0.2
   443.216    1.65  1.6   1.4  85.   85.   55.    0.5   0.15  0.2 
   443.255    1.7  1.4  1.6 80.  80.  55.   0.5  0.2  0.3
   443.280    1.6   1.6   1.6  80.   80.   55.    0.5   0.15  0.2 
   443.387    1.7   1.4   1.5  75.   75.   60.    0.5   0.25  0.35
   443.451    1.6   1.5   1.5  85.   85.   60.    0.5   0.35  0.2 
   443.488    1.65  1.5   1.4  75.   85.   65.    0.5   0.25  0.25
   443.493    1.65  1.6   1.5  85.   75.   60.    0.5   0.35  0.2 
   443.536    1.7   1.6   1.4  85.   80.   65.    0.5   0.2   0.15
   443.681    1.65  1.4   1.4  80.   75.   60.    0.5   0.35  0.3 
   443.734    1.65  1.6   1.6  80.   75.   55.    0.5   0.15  0.15
   443.786    1.7   1.5   1.5  80.   80.   65.    0.5   0.35  0.25
   443.794    1.7   1.4   1.6  75.   80.   60.    0.5   0.25  0.35
   443.808    1.6   1.5   1.4  80.   75.   55.    0.5   0.3   0.35
   443.952    1.7  1.5  1.4 75.  75.  55.   0.5  0.2  0.3
   444.115    1.6   1.5   1.6  80.   80.   55.    0.5   0.35  0.25
   444.158    1.6   1.6   1.6  75.   85.   65.    0.5   0.25  0.25
   444.200    1.7   1.4   1.6  80.   85.   55.    0.5   0.25  0.15
   444.282    1.6   1.4   1.6  80.   85.   60.    0.5   0.2   0.35
   444.329    1.7   1.6   1.4  80.   85.   60.    0.5   0.15  0.3 
   444.461    1.6   1.4   1.6  75.   75.   60.    0.5   0.15  0.35
   444.566    1.65  1.5   1.6  80.   80.   55.    0.5   0.35  0.15
   444.570    1.65  1.5   1.5  75.   85.   65.    0.5   0.15  0.15
   444.919    1.65  1.4   1.5  85.   80.   60.    0.5   0.25  0.25
   444.972    1.65  1.5   1.4  85.   80.   60.    0.5   0.3   0.3 
   445.081    1.6  1.6  1.5 85.  80.  65.   0.5  0.3  0.2
   445.109    1.7   1.4   1.6  80.   80.   65.    0.5   0.25  0.35
   445.144    1.7  1.4  1.4 85.  80.  60.   0.5  0.3  0.2
   445.213    1.6   1.6   1.4  85.   75.   55.    0.5   0.3   0.15
   445.214    1.6   1.4   1.4  85.   85.   55.    0.5   0.15  0.2 
   445.251    1.65  1.4   1.6  85.   80.   65.    0.5   0.15  0.2 
   445.430    1.7   1.5   1.6  80.   75.   65.    0.5   0.25  0.3 
   445.441    1.65  1.6   1.6  85.   85.   60.    0.5   0.35  0.15
   445.485    1.65  1.6   1.4  75.   75.   65.    0.5   0.25  0.2 
   445.520    1.65  1.4   1.4  75.   85.   60.    0.5   0.3   0.15
   445.637    1.7   1.6   1.4  75.   80.   55.    0.5   0.15  0.15
   445.723    1.6   1.6   1.5  75.   85.   65.    0.5   0.3   0.25
   445.744    1.6   1.6   1.6  80.   75.   65.    0.5   0.3   0.15
   445.834    1.6   1.5   1.6  80.   85.   65.    0.5   0.35  0.3 
   445.858    1.65  1.5   1.5  85.   80.   55.    0.5   0.35  0.35
   446.008    1.7  1.5  1.6 85.  75.  65.   0.5  0.2  0.2
   446.048    1.7  1.4  1.6 80.  75.  65.   0.5  0.2  0.2
   446.179    1.6   1.5   1.4  85.   80.   60.    0.5   0.2   0.15
   446.239    1.6   1.6   1.6  80.   85.   60.    0.5   0.25  0.15
   446.296    1.7  1.4  1.6 75.  80.  60.   0.5  0.2  0.3
   446.335    1.6   1.5   1.6  80.   80.   65.    0.5   0.2   0.35
   446.385    1.6   1.5   1.6  85.   85.   55.    0.5   0.3   0.15
   446.612    1.6   1.6   1.5  80.   80.   55.    0.5   0.35  0.25
   446.650    1.7   1.5   1.5  75.   75.   60.    0.5   0.35  0.3 
   446.814    1.7   1.5   1.4  85.   85.   60.    0.5   0.25  0.35
   446.868    1.7   1.6   1.5  80.   85.   60.    0.5   0.25  0.3 
   446.943    1.65  1.4   1.5  85.   80.   55.    0.5   0.3   0.15
   447.106    1.6   1.4   1.4  80.   85.   60.    0.5   0.15  0.15
   447.246    1.7   1.4   1.4  80.   85.   65.    0.5   0.25  0.15
   447.287    1.65  1.4   1.6  85.   85.   55.    0.5   0.25  0.35
   447.304    1.65  1.4   1.4  85.   85.   60.    0.5   0.15  0.25
   447.327    1.7   1.5   1.5  75.   75.   60.    0.5   0.35  0.15
   447.331    1.65  1.6   1.4  85.   80.   55.    0.5   0.2   0.15
   447.344    1.6   1.5   1.6  85.   80.   60.    0.5   0.3   0.35
   447.429    1.7  1.6  1.5 80.  80.  55.   0.5  0.2  0.3
   447.448    1.6   1.5   1.4  80.   75.   60.    0.5   0.35  0.3 
