   Chi^2    ('R1'  'R2'  'R3'  'Theta2'  'Theta3'  'Phi'  'q1'  'q2'  'q3')
    47.877    1.75  1.65  1.45 82.   80.   54.    0.5   0.3   0.15
    47.888    1.75  1.75  1.5  82.   74.   54.    0.5   0.3   0.15
    47.976    1.75  1.65  1.45 82.   80.   58.    0.5   0.3   0.15
    48.003    1.75  1.7   1.6  76.   78.   60.    0.5   0.3   0.15
    48.015    1.75  1.65  1.65 76.   80.   60.    0.5   0.3   0.15
    48.207    1.7   1.65  1.65 80.   78.   56.    0.5   0.3   0.15
    48.241    1.7   1.75  1.6  78.   78.   60.    0.5   0.3   0.15
    48.350    1.8   1.75  1.6  78.   76.   60.    0.5   0.3   0.15
    48.371    1.75  1.7   1.45 78.   78.   58.    0.5   0.3   0.15
    48.392    1.75  1.65  1.6  78.   74.   56.    0.5   0.3   0.15
    48.409    1.8   1.75  1.65 82.   80.   56.    0.5   0.3   0.15
    48.425    1.7   1.65  1.6  78.   74.   56.    0.5   0.3   0.15
    48.441    1.8   1.75  1.6  82.   80.   54.    0.5   0.3   0.15
    48.589    1.8   1.75  1.45 82.   74.   56.    0.5   0.3   0.15
    48.628    1.8   1.7   1.6  82.   80.   54.    0.5   0.3   0.15
    48.671    1.75  1.75  1.65 82.   76.   56.    0.5   0.3   0.15
    48.717    1.7   1.65  1.55 76.   78.   60.    0.5   0.3   0.15
    48.718    1.75  1.75  1.6  82.   76.   56.    0.5   0.3   0.15
    48.780    1.8   1.7   1.5  80.   76.   54.    0.5   0.3   0.15
    48.795    1.8   1.7   1.65 82.   78.   54.    0.5   0.3   0.15
    48.806    1.75  1.75  1.65 82.   78.   56.    0.5   0.3   0.15
    48.877    1.8   1.75  1.65 82.   76.   56.    0.5   0.3   0.15
    48.926    1.7   1.7   1.65 82.   74.   60.    0.5   0.3   0.15
    48.936    1.75  1.65  1.55 76.   76.   60.    0.5   0.3   0.15
    49.254    1.7   1.65  1.5  80.   76.   54.    0.5   0.3   0.15
    49.350    1.75  1.75  1.6  82.   74.   60.    0.5   0.3   0.15
    49.355    1.75  1.7   1.5  82.   76.   54.    0.5   0.3   0.15
    49.387    1.8   1.7   1.6  78.   74.   58.    0.5   0.3   0.15
    49.434    1.7   1.75  1.65 82.   80.   56.    0.5   0.3   0.15
    49.515    1.75  1.7   1.55 78.   78.   58.    0.5   0.3   0.15
    49.576    1.7   1.65  1.6  78.   78.   58.    0.5   0.3   0.15
    49.591    1.75  1.75  1.65 76.   74.   58.    0.5   0.3   0.15
    49.596    1.75  1.65  1.5  78.   74.   58.    0.5   0.3   0.15
    49.604    1.8   1.7   1.5  80.   80.   60.    0.5   0.3   0.15
    49.626    1.8   1.75  1.65 82.   78.   56.    0.5   0.3   0.15
    49.638    1.75  1.65  1.5  82.   76.   56.    0.5   0.3   0.15
    49.696    1.75  1.7   1.45 78.   76.   56.    0.5   0.3   0.15
    49.722    1.7   1.65  1.6  82.   78.   60.    0.5   0.3   0.15
    49.762    1.75  1.65  1.65 78.   80.   58.    0.5   0.3   0.15
    49.780    1.7   1.75  1.5  80.   78.   56.    0.5   0.3   0.15
    49.882    1.75  1.75  1.5  82.   74.   58.    0.5   0.3   0.15
    49.911    1.8   1.7   1.55 82.   78.   58.    0.5   0.3   0.15
    49.920    1.7   1.65  1.65 80.   74.   54.    0.5   0.3   0.15
    50.007    1.75  1.7   1.55 80.   76.   56.    0.5   0.3   0.15
    50.050    1.8   1.65  1.45 82.   78.   54.    0.5   0.3   0.15
    50.057    1.7   1.75  1.55 82.   76.   56.    0.5   0.3   0.15
    50.127    1.7   1.7   1.55 80.   74.   56.    0.5   0.3   0.15
    50.207    1.75  1.75  1.65 76.   78.   60.    0.5   0.3   0.15
    50.216    1.75  1.75  1.45 80.   74.   54.    0.5   0.3   0.15
    50.361    1.8   1.65  1.65 80.   78.   56.    0.5   0.3   0.15
    50.445    1.7   1.75  1.65 82.   78.   56.    0.5   0.3   0.15
    50.454    1.8   1.75  1.5  80.   80.   56.    0.5   0.3   0.15
    50.571    1.7   1.75  1.65 76.   74.   58.    0.5   0.3   0.15
    50.612    1.75  1.65  1.55 82.   76.   60.    0.5   0.3   0.15
    50.629    1.75  1.75  1.45 80.   76.   56.    0.5   0.3   0.15
    50.682    1.75  1.65  1.55 76.   78.   60.    0.5   0.3   0.15
    50.825    1.7   1.65  1.6  76.   74.   58.    0.5   0.3   0.15
    50.825    1.8   1.75  1.45 80.   80.   58.    0.5   0.3   0.15
    50.939    1.75  1.75  1.45 78.   78.   58.    0.5   0.3   0.15
    50.987    1.7   1.75  1.45 80.   76.   58.    0.5   0.3   0.15
    50.990    1.75  1.7   1.65 82.   80.   54.    0.5   0.3   0.15
    50.993    1.7   1.7   1.6  80.   78.   56.    0.5   0.3   0.15
    51.145    1.75  1.75  1.45 80.   80.   56.    0.5   0.3   0.15
    51.186    1.75  1.75  1.5  82.   76.   60.    0.5   0.3   0.15
    51.205    1.75  1.7   1.65 78.   74.   56.    0.5   0.3   0.15
    51.206    1.75  1.65  1.6  76.   74.   58.    0.5   0.3   0.15
    51.271    1.8   1.75  1.55 82.   80.   56.    0.5   0.3   0.15
    51.541    1.7   1.75  1.65 82.   76.   56.    0.5   0.3   0.15
    51.649    1.8   1.7   1.55 82.   80.   54.    0.5   0.3   0.15
    51.701    1.8   1.75  1.6  82.   80.   56.    0.5   0.3   0.15
    51.725    1.75  1.75  1.55 82.   80.   54.    0.5   0.3   0.15
    51.729    1.8   1.65  1.65 82.   74.   54.    0.5   0.3   0.15
    51.731    1.8   1.65  1.5  82.   80.   58.    0.5   0.3   0.15
    51.750    1.7   1.7   1.45 78.   76.   56.    0.5   0.3   0.15
    51.753    1.75  1.65  1.5  80.   76.   54.    0.5   0.3   0.15
    51.763    1.7   1.75  1.45 78.   80.   60.    0.5   0.3   0.15
    51.815    1.7   1.75  1.45 78.   74.   60.    0.5   0.3   0.15
    51.866    1.8   1.7   1.6  80.   80.   56.    0.5   0.3   0.15
    51.917    1.8   1.7   1.6  82.   80.   56.    0.5   0.3   0.15
    51.976    1.7   1.75  1.6  82.   78.   56.    0.5   0.3   0.15
    51.993    1.75  1.75  1.45 82.   76.   60.    0.5   0.3   0.15
    52.004    1.8   1.75  1.6  80.   76.   58.    0.5   0.3   0.15
    52.016    1.75  1.75  1.6  80.   78.   58.    0.5   0.3   0.15
    52.136    1.75  1.75  1.6  78.   78.   60.    0.5   0.3   0.15
    52.187    1.75  1.7   1.65 80.   74.   54.    0.5   0.3   0.15
    52.291    1.75  1.65  1.6  76.   80.   60.    0.5   0.3   0.15
    52.318    1.75  1.7   1.45 78.   74.   54.    0.5   0.3   0.15
    52.342    1.7   1.65  1.55 82.   76.   60.    0.5   0.3   0.15
    52.391    1.8   1.75  1.6  80.   80.   58.    0.5   0.3   0.15
    52.392    1.75  1.7   1.5  78.   78.   58.    0.5   0.3   0.15
    52.422    1.75  1.75  1.65 82.   78.   54.    0.5   0.3   0.15
    52.446    1.75  1.65  1.55 80.   76.   54.    0.5   0.3   0.15
    52.469    1.8   1.65  1.45 80.   80.   60.    0.5   0.3   0.15
    52.486    1.8   1.65  1.55 80.   78.   58.    0.5   0.3   0.15
    52.528    1.7   1.65  1.5  76.   76.   60.    0.5   0.3   0.15
    52.594    1.8   1.75  1.5  80.   78.   60.    0.5   0.3   0.15
    52.744    1.8   1.75  1.6  78.   80.   60.    0.5   0.3   0.15
    52.839    1.7   1.75  1.45 80.   76.   56.    0.5   0.3   0.15
    52.882    1.75  1.65  1.65 80.   80.   56.    0.5   0.3   0.15
    52.944    1.8   1.75  1.5  82.   74.   60.    0.5   0.3   0.15
    52.946    1.7   1.7   1.6  76.   74.   58.    0.5   0.3   0.15
    52.998    1.75  1.65  1.65 82.   80.   54.    0.5   0.3   0.15
    53.139    1.7   1.75  1.5  80.   76.   54.    0.5   0.3   0.15
    53.149    1.7   1.65  1.5  76.   78.   60.    0.5   0.3   0.15
    53.214    1.75  1.75  1.5  80.   78.   58.    0.5   0.3   0.15
    53.232    1.7   1.75  1.65 80.   80.   58.    0.5   0.3   0.15
    53.347    1.7   1.75  1.65 78.   80.   60.    0.5   0.3   0.15
    53.353    1.7   1.7   1.5  80.   74.   54.    0.5   0.3   0.15
    53.518    1.75  1.7   1.5  80.   76.   56.    0.5   0.3   0.15
    53.571    1.75  1.65  1.5  80.   76.   56.    0.5   0.3   0.15
    53.594    1.8   1.7   1.5  82.   80.   54.    0.5   0.3   0.15
    53.713    1.8   1.7   1.6  78.   80.   58.    0.5   0.3   0.15
    53.806    1.75  1.65  1.6  78.   80.   58.    0.5   0.3   0.15
    53.910    1.7   1.65  1.6  76.   78.   60.    0.5   0.3   0.15
    53.932    1.8   1.7   1.55 80.   76.   54.    0.5   0.3   0.15
    53.936    1.8   1.7   1.6  82.   74.   60.    0.5   0.3   0.15
    54.087    1.8   1.65  1.45 82.   74.   60.    0.5   0.3   0.15
    54.143    1.7   1.7   1.5  82.   80.   54.    0.5   0.3   0.15
    54.162    1.75  1.75  1.55 80.   78.   56.    0.5   0.3   0.15
    54.207    1.75  1.75  1.6  78.   76.   60.    0.5   0.3   0.15
    54.218    1.8   1.65  1.65 78.   74.   56.    0.5   0.3   0.15
    54.285    1.8   1.65  1.65 82.   78.   60.    0.5   0.3   0.15
    54.332    1.75  1.75  1.5  78.   80.   60.    0.5   0.3   0.15
    54.427    1.75  1.7   1.55 80.   74.   56.    0.5   0.3   0.15
    54.431    1.75  1.65  1.5  80.   78.   56.    0.5   0.3   0.15
    54.624    1.75  1.7   1.6  80.   76.   54.    0.5   0.3   0.15
    54.746    1.75  1.75  1.45 78.   74.   54.    0.5   0.3   0.15
    54.843    1.8   1.75  1.45 78.   74.   54.    0.5   0.3   0.15
    54.903    1.8   1.75  1.55 82.   78.   58.    0.5   0.3   0.15
    55.016    1.75  1.65  1.6  80.   76.   54.    0.5   0.3   0.15
    55.191    1.8   1.7   1.6  80.   78.   56.    0.5   0.3   0.15
    55.311    1.75  1.75  1.55 78.   80.   60.    0.5   0.3   0.15
    55.437    1.7   1.75  1.55 80.   80.   58.    0.5   0.3   0.15
    55.479    1.8   1.7   1.65 80.   76.   54.    0.5   0.3   0.15
    55.604    1.8   1.75  1.65 82.   80.   54.    0.5   0.3   0.15
    55.614    1.7   1.7   1.5  78.   78.   58.    0.5   0.3   0.15
    55.624    1.8   1.75  1.5  80.   78.   56.    0.5   0.3   0.15
    55.685    1.75  1.7   1.65 82.   74.   60.    0.5   0.3   0.15
    55.709    1.8   1.7   1.45 78.   74.   54.    0.5   0.3   0.15
    55.844    1.8   1.7   1.6  80.   76.   54.    0.5   0.3   0.15
    55.873    1.75  1.65  1.6  82.   80.   54.    0.5   0.3   0.15
    55.892    1.7   1.7   1.55 76.   74.   60.    0.5   0.3   0.15
    55.933    1.7   1.75  1.45 80.   74.   58.    0.5   0.3   0.15
    55.998    1.8   1.65  1.6  76.   78.   60.    0.5   0.3   0.15
    56.068    1.7   1.65  1.65 78.   78.   58.    0.5   0.3   0.15
    56.071    1.75  1.75  1.45 78.   76.   56.    0.5   0.3   0.15
    56.090    1.8   1.7   1.55 78.   80.   60.    0.5   0.3   0.15
    56.149    1.8   1.7   1.6  82.   78.   54.    0.5   0.3   0.15
    56.190    1.75  1.75  1.65 78.   78.   58.    0.5   0.3   0.15
    56.194    1.7   1.75  1.6  80.   76.   58.    0.5   0.3   0.15
    56.228    1.75  1.7   1.6  80.   74.   54.    0.5   0.3   0.15
    56.261    1.8   1.75  1.45 82.   78.   58.    0.5   0.3   0.15
    56.336    1.7   1.65  1.55 76.   74.   58.    0.5   0.3   0.15
    56.401    1.75  1.75  1.6  80.   76.   58.    0.5   0.3   0.15
    56.411    1.8   1.7   1.55 80.   80.   56.    0.5   0.3   0.15
    56.501    1.75  1.65  1.5  78.   78.   58.    0.5   0.3   0.15
    56.559    1.8   1.65  1.55 78.   74.   58.    0.5   0.3   0.15
    56.621    1.7   1.7   1.65 80.   78.   56.    0.5   0.3   0.15
    56.708    1.8   1.65  1.45 78.   76.   60.    0.5   0.3   0.15
    56.729    1.7   1.75  1.6  82.   76.   56.    0.5   0.3   0.15
    56.780    1.75  1.65  1.45 78.   80.   60.    0.5   0.3   0.15
    56.899    1.8   1.65  1.65 80.   80.   56.    0.5   0.3   0.15
    56.986    1.8   1.75  1.5  80.   78.   54.    0.5   0.3   0.15
    57.145    1.7   1.75  1.5  82.   74.   56.    0.5   0.3   0.15
    57.159    1.7   1.7   1.55 80.   76.   54.    0.5   0.3   0.15
    57.182    1.7   1.75  1.6  80.   80.   58.    0.5   0.3   0.15
    57.247    1.8   1.7   1.65 78.   76.   56.    0.5   0.3   0.15
    57.361    1.7   1.65  1.45 78.   76.   56.    0.5   0.3   0.15
    57.399    1.7   1.65  1.5  78.   74.   56.    0.5   0.3   0.15
    57.462    1.7   1.7   1.6  82.   74.   60.    0.5   0.3   0.15
    57.466    1.8   1.65  1.65 80.   74.   54.    0.5   0.3   0.15
    57.537    1.8   1.7   1.45 82.   78.   58.    0.5   0.3   0.15
    57.596    1.8   1.65  1.5  80.   76.   54.    0.5   0.3   0.15
    57.616    1.7   1.75  1.6  78.   80.   60.    0.5   0.3   0.15
    57.653    1.8   1.7   1.45 82.   80.   56.    0.5   0.3   0.15
    57.711    1.8   1.75  1.65 82.   78.   54.    0.5   0.3   0.15
    57.749    1.75  1.65  1.45 82.   76.   56.    0.5   0.3   0.15
    57.776    1.75  1.75  1.5  80.   76.   58.    0.5   0.3   0.15
    57.776    1.8   1.65  1.5  82.   80.   54.    0.5   0.3   0.15
    57.838    1.8   1.65  1.6  76.   80.   60.    0.5   0.3   0.15
    57.865    1.75  1.7   1.5  80.   74.   54.    0.5   0.3   0.15
    57.876    1.8   1.75  1.6  82.   78.   54.    0.5   0.3   0.15
    57.930    1.75  1.65  1.65 80.   76.   54.    0.5   0.3   0.15
    58.024    1.7   1.75  1.6  82.   78.   54.    0.5   0.3   0.15
    58.141    1.75  1.75  1.65 78.   76.   58.    0.5   0.3   0.15
    58.155    1.8   1.75  1.45 78.   80.   58.    0.5   0.3   0.15
    58.162    1.8   1.7   1.6  76.   80.   60.    0.5   0.3   0.15
    58.327    1.8   1.7   1.6  78.   78.   58.    0.5   0.3   0.15
    58.348    1.7   1.7   1.45 78.   74.   54.    0.5   0.3   0.15
    58.367    1.75  1.7   1.55 80.   74.   54.    0.5   0.3   0.15
    58.378    1.8   1.75  1.5  80.   80.   58.    0.5   0.3   0.15
    58.428    1.8   1.7   1.55 78.   80.   58.    0.5   0.3   0.15
    58.443    1.75  1.75  1.65 80.   78.   56.    0.5   0.3   0.15
    58.462    1.75  1.65  1.65 78.   76.   56.    0.5   0.3   0.15
    58.514    1.8   1.75  1.55 80.   80.   58.    0.5   0.3   0.15
    58.588    1.75  1.65  1.6  80.   80.   56.    0.5   0.3   0.15
    58.642    1.8   1.65  1.65 76.   74.   58.    0.5   0.3   0.15
    58.708    1.7   1.75  1.6  80.   78.   58.    0.5   0.3   0.15
    58.731    1.75  1.65  1.55 78.   76.   56.    0.5   0.3   0.15
    58.755    1.8   1.75  1.55 80.   80.   56.    0.5   0.3   0.15
    58.920    1.75  1.65  1.6  78.   76.   56.    0.5   0.3   0.15
    58.995    1.75  1.65  1.65 76.   76.   58.    0.5   0.3   0.15
    59.135    1.75  1.65  1.5  82.   78.   56.    0.5   0.3   0.15
    59.187    1.8   1.7   1.65 76.   76.   58.    0.5   0.3   0.15
    59.205    1.75  1.65  1.55 76.   80.   60.    0.5   0.3   0.15
    59.213    1.7   1.75  1.5  82.   76.   60.    0.5   0.3   0.15
    59.217    1.75  1.65  1.6  76.   76.   58.    0.5   0.3   0.15
    59.225    1.7   1.65  1.65 78.   74.   56.    0.5   0.3   0.15
    59.319    1.75  1.7   1.45 78.   78.   60.    0.5   0.3   0.15
    59.384    1.8   1.65  1.55 82.   76.   56.    0.5   0.3   0.15
    59.428    1.75  1.7   1.5  78.   76.   56.    0.5   0.3   0.15
    59.454    1.8   1.65  1.6  80.   76.   56.    0.5   0.3   0.15
    59.479    1.7   1.7   1.65 78.   74.   56.    0.5   0.3   0.15
    59.498    1.75  1.65  1.45 82.   80.   56.    0.5   0.3   0.15
    59.499    1.8   1.75  1.65 78.   80.   58.    0.5   0.3   0.15
    59.562    1.7   1.7   1.55 78.   78.   58.    0.5   0.3   0.15
    59.788    1.8   1.65  1.65 76.   76.   58.    0.5   0.3   0.15
    59.808    1.8   1.75  1.65 76.   80.   60.    0.5   0.3   0.15
    59.834    1.7   1.7   1.6  78.   78.   58.    0.5   0.3   0.15
    59.897    1.7   1.7   1.55 78.   76.   58.    0.5   0.3   0.15
    60.027    1.75  1.7   1.45 82.   80.   58.    0.5   0.3   0.15
    60.027    1.7   1.65  1.45 76.   78.   60.    0.5   0.3   0.15
    60.122    1.75  1.75  1.6  80.   78.   56.    0.5   0.3   0.15
    60.191    1.8   1.65  1.55 82.   76.   60.    0.5   0.3   0.15
    60.218    1.75  1.75  1.55 80.   76.   54.    0.5   0.3   0.15
    60.322    1.75  1.75  1.65 78.   74.   58.    0.5   0.3   0.15
    60.355    1.75  1.65  1.5  82.   80.   56.    0.5   0.3   0.15
    60.360    1.75  1.65  1.45 80.   76.   58.    0.5   0.3   0.15
    60.389    1.7   1.75  1.55 82.   80.   54.    0.5   0.3   0.15
    60.391    1.8   1.75  1.6  80.   78.   58.    0.5   0.3   0.15
    60.449    1.75  1.65  1.55 82.   80.   54.    0.5   0.3   0.15
    60.469    1.75  1.7   1.65 80.   80.   56.    0.5   0.3   0.15
    60.711    1.7   1.7   1.55 78.   74.   58.    0.5   0.3   0.15
    60.718    1.75  1.7   1.5  80.   80.   56.    0.5   0.3   0.15
    60.722    1.7   1.75  1.5  80.   78.   58.    0.5   0.3   0.15
    60.779    1.8   1.75  1.65 80.   80.   56.    0.5   0.3   0.15
    60.820    1.7   1.7   1.5  80.   74.   56.    0.5   0.3   0.15
    60.823    1.8   1.7   1.45 80.   74.   54.    0.5   0.3   0.15
    60.837    1.75  1.65  1.55 78.   80.   58.    0.5   0.3   0.15
    60.879    1.8   1.7   1.5  80.   80.   56.    0.5   0.3   0.15
    60.898    1.8   1.75  1.65 76.   78.   60.    0.5   0.3   0.15
    60.985    1.8   1.7   1.65 82.   76.   54.    0.5   0.3   0.15
    61.119    1.7   1.75  1.55 82.   76.   54.    0.5   0.3   0.15
    61.161    1.7   1.75  1.65 78.   74.   56.    0.5   0.3   0.15
    61.188    1.8   1.75  1.65 78.   78.   58.    0.5   0.3   0.15
    61.213    1.7   1.75  1.5  82.   74.   54.    0.5   0.3   0.15
    61.272    1.75  1.65  1.45 78.   78.   60.    0.5   0.3   0.15
    61.386    1.75  1.75  1.45 82.   74.   56.    0.5   0.3   0.15
    61.501    1.75  1.7   1.55 80.   80.   56.    0.5   0.3   0.15
    61.544    1.75  1.7   1.65 80.   76.   54.    0.5   0.3   0.15
    61.581    1.8   1.7   1.55 80.   80.   58.    0.5   0.3   0.15
    61.661    1.7   1.7   1.65 76.   74.   58.    0.5   0.3   0.15
    61.727    1.7   1.7   1.6  76.   78.   60.    0.5   0.3   0.15
    61.747    1.8   1.75  1.65 80.   78.   56.    0.5   0.3   0.15
    61.747    1.75  1.7   1.6  80.   80.   56.    0.5   0.3   0.15
    61.897    1.75  1.75  1.55 80.   78.   58.    0.5   0.3   0.15
    61.900    1.7   1.7   1.65 80.   74.   54.    0.5   0.3   0.15
    62.097    1.7   1.7   1.55 76.   76.   60.    0.5   0.3   0.15
    62.288    1.75  1.75  1.55 80.   76.   58.    0.5   0.3   0.15
    62.386    1.7   1.75  1.45 80.   74.   54.    0.5   0.3   0.15
    62.390    1.75  1.75  1.6  82.   80.   54.    0.5   0.3   0.15
    62.393    1.8   1.75  1.6  80.   80.   56.    0.5   0.3   0.15
    62.489    1.75  1.65  1.45 76.   74.   60.    0.5   0.3   0.15
    62.599    1.7   1.75  1.45 82.   76.   58.    0.5   0.3   0.15
    62.603    1.8   1.65  1.6  78.   80.   58.    0.5   0.3   0.15
    62.701    1.8   1.75  1.55 80.   76.   54.    0.5   0.3   0.15
    62.722    1.8   1.65  1.65 78.   76.   56.    0.5   0.3   0.15
    62.772    1.7   1.75  1.6  76.   78.   60.    0.5   0.3   0.15
    62.821    1.8   1.7   1.6  82.   78.   56.    0.5   0.3   0.15
    62.825    1.75  1.7   1.55 78.   76.   56.    0.5   0.3   0.15
    62.832    1.75  1.65  1.5  78.   76.   56.    0.5   0.3   0.15
    62.895    1.75  1.65  1.5  82.   74.   60.    0.5   0.3   0.15
    62.944    1.7   1.75  1.45 80.   80.   56.    0.5   0.3   0.15
    62.986    1.7   1.65  1.65 76.   78.   60.    0.5   0.3   0.15
    63.020    1.75  1.7   1.6  78.   76.   56.    0.5   0.3   0.15
    63.073    1.8   1.7   1.45 80.   80.   56.    0.5   0.3   0.15
    63.147    1.75  1.7   1.55 76.   78.   60.    0.5   0.3   0.15
    63.228    1.8   1.65  1.65 82.   76.   54.    0.5   0.3   0.15
    63.480    1.8   1.7   1.5  78.   80.   58.    0.5   0.3   0.15
    63.484    1.75  1.7   1.45 80.   78.   58.    0.5   0.3   0.15
    63.748    1.7   1.65  1.55 80.   76.   54.    0.5   0.3   0.15
    63.924    1.8   1.65  1.6  78.   78.   58.    0.5   0.3   0.15
    63.956    1.75  1.65  1.55 78.   74.   56.    0.5   0.3   0.15
    63.968    1.7   1.65  1.65 82.   78.   60.    0.5   0.3   0.15
    63.971    1.75  1.65  1.5  76.   80.   60.    0.5   0.3   0.15
    64.158    1.8   1.75  1.45 82.   74.   60.    0.5   0.3   0.15
    64.188    1.8   1.7   1.65 76.   74.   58.    0.5   0.3   0.15
    64.203    1.75  1.75  1.55 82.   74.   54.    0.5   0.3   0.15
    64.215    1.75  1.7   1.65 78.   76.   56.    0.5   0.3   0.15
    64.256    1.75  1.65  1.5  78.   76.   58.    0.5   0.3   0.15
    64.282    1.7   1.7   1.55 76.   78.   60.    0.5   0.3   0.15
    64.356    1.8   1.65  1.55 76.   76.   60.    0.5   0.3   0.15
    64.376    1.8   1.75  1.45 78.   76.   56.    0.5   0.3   0.15
    64.391    1.7   1.65  1.45 78.   74.   56.    0.5   0.3   0.15
    64.473    1.8   1.75  1.65 76.   74.   60.    0.5   0.3   0.15
    64.581    1.75  1.7   1.65 76.   76.   58.    0.5   0.3   0.15
    64.656    1.75  1.75  1.5  80.   80.   56.    0.5   0.3   0.15
    64.669    1.8   1.75  1.6  78.   78.   60.    0.5   0.3   0.15
    64.800    1.7   1.75  1.45 78.   78.   58.    0.5   0.3   0.15
    64.889    1.8   1.75  1.45 78.   78.   56.    0.5   0.3   0.15
    64.905    1.7   1.75  1.45 78.   76.   54.    0.5   0.3   0.15
    65.055    1.8   1.7   1.5  78.   74.   54.    0.5   0.3   0.15
    65.160    1.7   1.7   1.6  80.   74.   54.    0.5   0.3   0.15
    65.180    1.7   1.65  1.45 76.   74.   60.    0.5   0.3   0.15
    65.383    1.7   1.7   1.55 80.   74.   54.    0.5   0.3   0.15
    65.401    1.75  1.65  1.55 80.   80.   56.    0.5   0.3   0.15
