   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
  1107.063    1.6   1.4   1.4  85.   75.   55.    0.5   0.15  0.35
  1108.959    1.6   1.4   1.5  75.   85.   60.    0.5   0.25  0.3 
  1109.374    1.7   1.6   1.6  80.   75.   55.    0.5   0.35  0.2 
  1109.387    1.7   1.4   1.4  85.   85.   55.    0.5   0.2   0.35
  1109.402    1.7   1.4   1.6  75.   80.   65.    0.5   0.35  0.15
  1109.810    1.7   1.4   1.6  75.   75.   65.    0.5   0.35  0.15
  1110.092    1.65  1.4   1.6  80.   75.   60.    0.5   0.35  0.2 
  1110.228    1.6   1.4   1.6  85.   75.   65.    0.5   0.35  0.25
  1110.343    1.6   1.6   1.6  80.   75.   55.    0.5   0.2   0.15
  1110.610    1.6   1.4   1.4  75.   85.   55.    0.5   0.15  0.35
  1110.899    1.65  1.4   1.4  85.   85.   65.    0.5   0.35  0.25
  1110.965    1.6   1.6   1.6  85.   75.   60.    0.5   0.15  0.25
  1110.995    1.6   1.4   1.6  75.   85.   60.    0.5   0.35  0.25
  1111.125    1.6   1.6   1.5  85.   85.   60.    0.5   0.15  0.15
  1111.424    1.6   1.6   1.5  85.   75.   60.    0.5   0.15  0.2 
  1111.431    1.6   1.6   1.6  85.   85.   60.    0.5   0.15  0.2 
  1111.505    1.7   1.4   1.5  75.   75.   65.    0.5   0.35  0.25
  1111.735    1.7   1.4   1.5  75.   85.   65.    0.5   0.35  0.2 
  1111.954    1.6   1.4   1.6  75.   85.   60.    0.5   0.25  0.35
  1112.270    1.65  1.4   1.5  80.   80.   60.    0.5   0.35  0.15
  1112.414    1.65  1.4   1.4  75.   80.   60.    0.5   0.35  0.15
  1112.835    1.6   1.4   1.4  75.   80.   60.    0.5   0.35  0.15
  1112.895    1.6   1.6   1.6  85.   85.   65.    0.5   0.15  0.2 
  1112.913    1.6   1.6   1.4  80.   85.   65.    0.5   0.15  0.3 
  1113.390    1.65  1.5   1.4  75.   75.   60.    0.5   0.2   0.35
  1113.675    1.7   1.4   1.4  80.   75.   65.    0.5   0.35  0.2 
  1114.043    1.7  1.6  1.5 85.  80.  55.   0.5  0.3  0.2
  1114.159    1.7   1.5   1.6  80.   75.   55.    0.5   0.2   0.35
  1114.243    1.65  1.5   1.4  80.   80.   60.    0.5   0.35  0.2 
  1114.346    1.65  1.6   1.6  80.   80.   65.    0.5   0.35  0.3 
  1114.466    1.7   1.6   1.4  80.   85.   65.    0.5   0.35  0.25
  1114.476    1.65  1.4   1.5  80.   75.   60.    0.5   0.25  0.35
  1114.815    1.7  1.6  1.4 75.  85.  65.   0.5  0.3  0.2
  1114.945    1.6   1.6   1.5  85.   75.   55.    0.5   0.15  0.2 
  1115.371    1.6   1.4   1.6  75.   85.   60.    0.5   0.25  0.3 
  1115.386    1.6   1.6   1.4  85.   85.   55.    0.5   0.2   0.25
  1115.582    1.6   1.4   1.6  75.   85.   60.    0.5   0.3   0.15
  1115.781    1.7   1.6   1.4  75.   85.   55.    0.5   0.35  0.35
  1115.806    1.65  1.4   1.5  80.   85.   60.    0.5   0.35  0.15
  1116.040    1.6   1.5   1.6  75.   80.   55.    0.5   0.35  0.3 
  1116.097    1.6   1.4   1.4  75.   75.   60.    0.5   0.35  0.15
  1116.203    1.65  1.4   1.6  85.   80.   60.    0.5   0.2   0.3 
  1116.370    1.65  1.5   1.4  80.   75.   60.    0.5   0.35  0.25
  1116.520    1.65  1.4   1.4  85.   80.   60.    0.5   0.2   0.35
  1116.657    1.7   1.6   1.6  75.   85.   65.    0.5   0.35  0.25
  1116.746    1.7   1.4   1.6  80.   85.   60.    0.5   0.35  0.35
  1116.826    1.6   1.4   1.5  80.   80.   60.    0.5   0.35  0.15
  1117.060    1.7   1.4   1.6  75.   85.   60.    0.5   0.35  0.3 
  1117.166    1.6   1.5   1.4  85.   85.   55.    0.5   0.2   0.35
  1117.180    1.65  1.4   1.6  75.   75.   55.    0.5   0.25  0.3 
  1117.299    1.7   1.4   1.4  80.   80.   60.    0.5   0.35  0.2 
  1117.655    1.6  1.6  1.6 75.  75.  60.   0.5  0.2  0.2
  1117.797    1.65  1.4   1.4  75.   85.   60.    0.5   0.35  0.15
  1117.928    1.6   1.5   1.4  75.   85.   65.    0.5   0.35  0.3 
  1117.931    1.7   1.4   1.4  80.   85.   65.    0.5   0.35  0.25
  1118.054    1.6   1.4   1.5  75.   75.   60.    0.5   0.3   0.15
  1118.097    1.7   1.4   1.4  85.   80.   60.    0.5   0.2   0.35
  1118.244    1.7   1.6   1.6  75.   85.   65.    0.5   0.35  0.2 
  1118.383    1.7   1.5   1.4  75.   85.   55.    0.5   0.35  0.2 
  1118.392    1.6   1.6   1.5  75.   75.   65.    0.5   0.15  0.25
  1118.438    1.7   1.4   1.4  80.   80.   60.    0.5   0.2   0.35
  1118.445    1.65  1.4   1.4  85.   80.   65.    0.5   0.2   0.2 
  1118.517    1.7   1.4   1.4  85.   75.   60.    0.5   0.35  0.2 
  1118.578    1.6   1.6   1.4  80.   80.   55.    0.5   0.25  0.35
  1118.584    1.65  1.6   1.5  75.   80.   60.    0.5   0.15  0.35
  1119.169    1.6  1.4  1.6 75.  85.  60.   0.5  0.3  0.2
  1120.134    1.7   1.4   1.5  80.   80.   65.    0.5   0.35  0.3 
  1120.332    1.7   1.6   1.4  85.   85.   55.    0.5   0.15  0.2 
  1120.622    1.65  1.4   1.5  80.   80.   60.    0.5   0.25  0.35
  1120.815    1.7   1.4   1.6  80.   75.   60.    0.5   0.35  0.15
  1120.996    1.6   1.6   1.5  85.   85.   65.    0.5   0.15  0.15
  1121.034    1.6   1.5   1.6  75.   80.   60.    0.5   0.15  0.2 
  1121.057    1.6   1.6   1.4  80.   80.   60.    0.5   0.35  0.25
  1121.609    1.7  1.4  1.6 85.  75.  55.   0.5  0.2  0.2
  1121.765    1.7   1.5   1.5  80.   80.   65.    0.5   0.25  0.15
  1121.798    1.6   1.4   1.6  85.   75.   60.    0.5   0.35  0.15
  1121.826    1.65  1.6   1.4  75.   80.   65.    0.5   0.2   0.35
  1121.868    1.7  1.4  1.6 75.  80.  60.   0.5  0.2  0.3
  1121.871    1.6   1.4   1.5  75.   85.   60.    0.5   0.35  0.2 
  1121.994    1.7   1.5   1.6  80.   80.   65.    0.5   0.25  0.2 
  1122.292    1.65  1.4   1.4  85.   85.   65.    0.5   0.2   0.35
  1122.339    1.65  1.5   1.4  75.   75.   65.    0.5   0.15  0.25
  1122.393    1.6   1.5   1.6  75.   80.   55.    0.5   0.15  0.2 
  1122.750    1.6   1.5   1.4  80.   80.   55.    0.5   0.3   0.25
  1122.804    1.7   1.5   1.5  85.   80.   60.    0.5   0.35  0.35
  1122.855    1.6   1.4   1.6  85.   85.   65.    0.5   0.35  0.3 
  1123.079    1.6   1.6   1.6  75.   75.   60.    0.5   0.15  0.3 
  1123.127    1.7   1.4   1.5  75.   80.   55.    0.5   0.25  0.3 
  1123.394    1.65  1.5   1.4  75.   75.   55.    0.5   0.25  0.35
  1123.463    1.65  1.4   1.4  80.   85.   55.    0.5   0.2   0.35
  1123.645    1.7   1.6   1.5  80.   85.   60.    0.5   0.35  0.3 
  1123.795    1.6   1.5   1.6  75.   75.   65.    0.5   0.35  0.35
  1123.839    1.7   1.4   1.4  75.   75.   60.    0.5   0.15  0.35
  1124.339    1.6   1.5   1.4  80.   75.   60.    0.5   0.35  0.2 
  1124.856    1.6   1.5   1.5  75.   85.   55.    0.5   0.35  0.15
  1124.905    1.6  1.4  1.4 85.  80.  60.   0.5  0.3  0.3
  1125.328    1.65  1.4   1.6  75.   80.   60.    0.5   0.25  0.25
  1125.556    1.65  1.5   1.5  75.   80.   60.    0.5   0.3   0.2 
  1126.672    1.6   1.5   1.6  75.   85.   65.    0.5   0.35  0.25
  1126.812    1.6   1.5   1.5  80.   85.   65.    0.5   0.3   0.25
  1126.890    1.7   1.4   1.4  75.   80.   65.    0.5   0.35  0.15
  1127.561    1.65  1.5   1.4  85.   80.   65.    0.5   0.25  0.35
  1128.304    1.65  1.6   1.4  85.   85.   55.    0.5   0.35  0.35
  1128.542    1.6   1.4   1.6  80.   75.   65.    0.5   0.35  0.2 
  1129.048    1.6   1.4   1.4  75.   75.   60.    0.5   0.35  0.25
  1129.406    1.6   1.6   1.5  75.   85.   55.    0.5   0.15  0.35
  1129.483    1.6   1.6   1.4  85.   85.   55.    0.5   0.15  0.3 
  1129.693    1.7   1.4   1.6  75.   85.   65.    0.5   0.35  0.15
  1129.775    1.6   1.4   1.4  75.   80.   60.    0.5   0.35  0.2 
  1129.864    1.65  1.4   1.4  80.   80.   60.    0.5   0.2   0.35
  1129.987    1.6   1.4   1.5  80.   85.   60.    0.5   0.25  0.15
  1130.440    1.7   1.4   1.4  80.   75.   60.    0.5   0.35  0.15
  1130.915    1.6   1.6   1.4  85.   85.   60.    0.5   0.2   0.35
  1131.351    1.65  1.6   1.6  80.   75.   65.    0.5   0.35  0.35
  1131.571    1.65  1.4   1.5  80.   75.   60.    0.5   0.35  0.15
  1131.915    1.65  1.4   1.6  85.   80.   65.    0.5   0.35  0.35
  1132.090    1.7  1.4  1.4 75.  75.  60.   0.5  0.3  0.2
  1132.710    1.6   1.4   1.6  80.   85.   60.    0.5   0.35  0.15
  1132.805    1.6   1.6   1.5  75.   80.   65.    0.5   0.15  0.2 
  1132.975    1.6   1.5   1.4  80.   75.   55.    0.5   0.25  0.25
  1133.209    1.6   1.6   1.5  85.   85.   65.    0.5   0.35  0.35
  1133.472    1.65  1.4   1.5  80.   75.   55.    0.5   0.25  0.15
  1133.540    1.6  1.6  1.6 75.  80.  65.   0.5  0.2  0.2
  1133.746    1.7   1.4   1.6  80.   85.   60.    0.5   0.35  0.2 
  1134.606    1.7   1.4   1.5  85.   85.   60.    0.5   0.15  0.25
  1134.632    1.65  1.4   1.4  75.   80.   60.    0.5   0.35  0.25
  1134.977    1.7   1.5   1.6  75.   80.   60.    0.5   0.35  0.15
  1135.070    1.6   1.4   1.4  75.   80.   55.    0.5   0.15  0.35
  1135.156    1.6   1.6   1.4  80.   80.   55.    0.5   0.15  0.3 
  1135.257    1.65  1.4   1.6  75.   75.   65.    0.5   0.35  0.15
  1135.278    1.7   1.6   1.4  80.   75.   60.    0.5   0.35  0.15
  1135.485    1.7   1.5   1.6  75.   85.   65.    0.5   0.25  0.25
  1135.564    1.65  1.4   1.5  75.   75.   65.    0.5   0.35  0.2 
  1135.654    1.65  1.4   1.4  85.   85.   60.    0.5   0.35  0.3 
  1135.661    1.7   1.4   1.6  75.   80.   65.    0.5   0.35  0.3 
  1136.132    1.6   1.5   1.6  80.   75.   60.    0.5   0.15  0.15
  1136.226    1.65  1.5   1.5  85.   75.   60.    0.5   0.3   0.25
  1136.439    1.7   1.4   1.4  80.   80.   60.    0.5   0.35  0.15
  1136.608    1.7   1.5   1.5  75.   80.   55.    0.5   0.35  0.3 
  1137.063    1.6   1.4   1.5  80.   80.   60.    0.5   0.15  0.35
  1137.082    1.6   1.5   1.5  75.   80.   60.    0.5   0.15  0.15
  1137.181    1.65  1.4   1.4  80.   75.   60.    0.5   0.15  0.35
  1137.440    1.65  1.5   1.4  80.   80.   65.    0.5   0.2   0.35
  1137.554    1.65  1.6   1.4  85.   85.   65.    0.5   0.3   0.35
  1137.788    1.7   1.5   1.5  75.   85.   60.    0.5   0.25  0.25
  1137.814    1.6   1.4   1.4  85.   80.   55.    0.5   0.25  0.15
  1138.145    1.7   1.6   1.4  85.   85.   55.    0.5   0.35  0.35
  1138.535    1.65  1.6   1.4  80.   80.   55.    0.5   0.35  0.35
  1138.659    1.65  1.5   1.6  80.   75.   55.    0.5   0.3   0.3 
  1138.678    1.6   1.6   1.6  75.   75.   65.    0.5   0.15  0.3 
  1138.741    1.65  1.4   1.5  85.   85.   65.    0.5   0.35  0.3 
  1138.960    1.6   1.5   1.4  75.   75.   55.    0.5   0.15  0.15
  1139.151    1.7  1.4  1.5 75.  85.  55.   0.5  0.3  0.3
  1139.311    1.65  1.4   1.5  75.   75.   60.    0.5   0.25  0.15
  1139.349    1.7   1.4   1.5  75.   80.   55.    0.5   0.35  0.35
  1139.803    1.6   1.6   1.4  80.   80.   65.    0.5   0.2   0.35
  1139.946    1.65  1.4   1.4  75.   80.   60.    0.5   0.3   0.2 
  1140.160    1.65  1.5   1.4  75.   85.   55.    0.5   0.35  0.2 
  1140.381    1.7   1.5   1.5  80.   85.   65.    0.5   0.25  0.15
  1140.418    1.7  1.4  1.5 75.  85.  60.   0.5  0.2  0.2
  1140.463    1.6   1.5   1.6  80.   75.   55.    0.5   0.15  0.15
  1140.921    1.65  1.5   1.5  75.   75.   60.    0.5   0.15  0.35
  1140.990    1.7   1.4   1.6  80.   80.   60.    0.5   0.35  0.15
  1141.090    1.7   1.5   1.4  85.   75.   65.    0.5   0.25  0.35
  1142.218    1.6   1.4   1.6  75.   80.   60.    0.5   0.35  0.2 
  1142.375    1.6   1.5   1.4  75.   75.   65.    0.5   0.35  0.15
  1142.457    1.7  1.5  1.6 80.  85.  60.   0.5  0.3  0.3
  1142.586    1.7   1.5   1.5  85.   80.   65.    0.5   0.25  0.3 
  1142.756    1.6   1.4   1.6  85.   80.   55.    0.5   0.25  0.2 
  1143.014    1.65  1.5   1.4  85.   75.   60.    0.5   0.25  0.35
  1143.405    1.6   1.6   1.4  75.   80.   55.    0.5   0.15  0.3 
  1143.484    1.6   1.4   1.4  85.   80.   55.    0.5   0.15  0.35
  1143.899    1.6  1.6  1.6 75.  75.  55.   0.5  0.2  0.2
  1144.165    1.6   1.6   1.5  75.   85.   55.    0.5   0.15  0.2 
  1144.192    1.7   1.6   1.4  85.   80.   55.    0.5   0.35  0.35
  1144.328    1.6   1.5   1.6  80.   85.   65.    0.5   0.15  0.15
  1144.583    1.7   1.4   1.5  85.   80.   65.    0.5   0.35  0.35
  1145.274    1.65  1.4   1.6  75.   75.   60.    0.5   0.35  0.2 
  1145.520    1.7   1.4   1.5  75.   75.   60.    0.5   0.35  0.2 
  1145.567    1.6   1.4   1.6  80.   85.   60.    0.5   0.25  0.2 
  1145.810    1.6   1.5   1.4  75.   80.   60.    0.5   0.15  0.35
  1146.107    1.7   1.4   1.4  85.   75.   60.    0.5   0.2   0.35
  1146.149    1.65  1.4   1.5  75.   75.   60.    0.5   0.25  0.25
  1146.379    1.6   1.6   1.6  75.   80.   60.    0.5   0.15  0.25
  1146.424    1.7   1.4   1.4  85.   85.   65.    0.5   0.2   0.35
  1146.436    1.65  1.6   1.4  75.   85.   65.    0.5   0.2   0.25
  1146.529    1.6   1.6   1.4  80.   75.   55.    0.5   0.15  0.25
  1146.900    1.6   1.6   1.4  85.   75.   55.    0.5   0.25  0.35
  1147.195    1.6   1.4   1.4  80.   75.   55.    0.5   0.35  0.3 
  1147.253    1.7   1.5   1.6  75.   75.   60.    0.5   0.35  0.15
  1147.357    1.6   1.5   1.5  75.   85.   55.    0.5   0.35  0.2 
  1147.412    1.6   1.4   1.4  85.   80.   65.    0.5   0.15  0.35
  1147.493    1.6   1.5   1.6  75.   80.   65.    0.5   0.35  0.3 
  1148.030    1.65  1.4   1.5  85.   75.   65.    0.5   0.35  0.25
  1148.320    1.6   1.6   1.4  75.   80.   65.    0.5   0.15  0.15
  1148.473    1.6   1.4   1.5  80.   75.   65.    0.5   0.35  0.15
  1148.831    1.7   1.6   1.5  85.   80.   65.    0.5   0.35  0.3 
  1149.004    1.65  1.5   1.4  80.   85.   60.    0.5   0.25  0.35
  1149.178    1.65  1.6   1.4  80.   80.   65.    0.5   0.2   0.35
  1149.469    1.7   1.4   1.5  85.   75.   55.    0.5   0.35  0.35
  1149.561    1.6   1.4   1.4  85.   85.   60.    0.5   0.35  0.35
  1149.839    1.7   1.4   1.6  80.   75.   65.    0.5   0.35  0.35
  1150.213    1.6   1.4   1.5  75.   75.   60.    0.5   0.35  0.15
  1150.758    1.6   1.6   1.5  85.   75.   55.    0.5   0.2   0.35
  1150.837    1.7   1.4   1.4  85.   85.   55.    0.5   0.35  0.3 
  1151.257    1.6   1.6   1.4  85.   75.   55.    0.5   0.15  0.25
  1151.571    1.65  1.5   1.4  85.   80.   60.    0.5   0.35  0.25
  1151.885    1.6  1.6  1.6 75.  75.  65.   0.5  0.2  0.2
  1152.460    1.65  1.6   1.4  75.   85.   55.    0.5   0.25  0.35
  1152.918    1.7   1.4   1.6  80.   80.   60.    0.5   0.2   0.25
  1153.004    1.6   1.6   1.6  80.   85.   60.    0.5   0.15  0.2 
  1153.035    1.6   1.4   1.6  85.   80.   65.    0.5   0.35  0.25
  1153.506    1.6   1.4   1.5  75.   85.   55.    0.5   0.35  0.35
  1153.573    1.6   1.6   1.5  85.   75.   65.    0.5   0.15  0.2 
  1153.582    1.6   1.6   1.6  75.   80.   65.    0.5   0.15  0.25
  1153.644    1.65  1.5   1.5  80.   75.   60.    0.5   0.35  0.3 
  1153.680    1.7   1.4   1.5  80.   85.   60.    0.5   0.35  0.15
  1154.041    1.7   1.4   1.6  85.   85.   55.    0.5   0.25  0.35
  1154.310    1.6   1.5   1.6  80.   85.   65.    0.5   0.3   0.35
  1154.835    1.7   1.6   1.4  75.   85.   60.    0.5   0.3   0.35
  1154.917    1.7   1.5   1.4  75.   85.   55.    0.5   0.25  0.35
  1155.152    1.65  1.4   1.4  80.   75.   65.    0.5   0.35  0.15
  1155.247    1.65  1.6   1.4  85.   75.   65.    0.5   0.25  0.35
  1155.248    1.6   1.5   1.4  85.   80.   65.    0.5   0.25  0.25
  1155.333    1.6   1.4   1.5  85.   80.   65.    0.5   0.35  0.2 
  1155.520    1.6   1.6   1.5  75.   80.   65.    0.5   0.2   0.15
  1155.537    1.7   1.5   1.4  80.   85.   60.    0.5   0.3   0.15
  1155.543    1.6   1.6   1.6  75.   85.   55.    0.5   0.2   0.15
  1156.009    1.7   1.4   1.4  75.   75.   55.    0.5   0.2   0.35
  1156.438    1.7   1.6   1.4  80.   85.   65.    0.5   0.3   0.35
  1156.658    1.7  1.6  1.5 75.  75.  60.   0.5  0.3  0.3
  1156.873    1.6   1.4   1.6  80.   75.   60.    0.5   0.35  0.15
  1157.288    1.6   1.6   1.5  75.   75.   60.    0.5   0.2   0.15
  1157.616    1.7   1.4   1.5  80.   85.   60.    0.5   0.35  0.25
  1157.752    1.6   1.4   1.5  75.   80.   55.    0.5   0.15  0.35
  1157.756    1.65  1.4   1.5  80.   85.   55.    0.5   0.3   0.3 
  1157.829    1.7   1.6   1.6  80.   80.   55.    0.5   0.15  0.35
  1158.063    1.7   1.5   1.4  85.   80.   60.    0.5   0.15  0.2 
  1158.184    1.65  1.4   1.4  75.   75.   55.    0.5   0.25  0.25
  1158.284    1.7   1.4   1.6  85.   80.   60.    0.5   0.35  0.35
  1158.755    1.65  1.4   1.6  80.   80.   65.    0.5   0.35  0.3 
  1158.805    1.7   1.6   1.4  85.   85.   60.    0.5   0.25  0.2 
  1158.973    1.7   1.6   1.6  80.   85.   55.    0.5   0.2   0.35
  1159.266    1.6   1.5   1.4  80.   75.   60.    0.5   0.15  0.3 
  1160.064    1.7  1.6  1.4 80.  80.  55.   0.5  0.2  0.2
  1160.180    1.65  1.4   1.5  80.   85.   65.    0.5   0.35  0.25
  1160.270    1.65  1.6   1.4  80.   80.   60.    0.5   0.25  0.35
  1160.282    1.6   1.4   1.6  80.   80.   60.    0.5   0.35  0.15
  1161.271    1.65  1.6   1.4  85.   80.   65.    0.5   0.3   0.35
  1161.325    1.7   1.4   1.4  85.   75.   65.    0.5   0.35  0.25
  1161.737    1.7   1.4   1.5  85.   80.   60.    0.5   0.35  0.3 
  1162.365    1.6   1.5   1.6  75.   80.   65.    0.5   0.35  0.25
  1162.754    1.6   1.6   1.6  80.   75.   55.    0.5   0.15  0.25
  1163.213    1.6   1.6   1.4  85.   85.   55.    0.5   0.25  0.25
  1163.217    1.6  1.4  1.4 85.  85.  60.   0.5  0.3  0.3
  1163.510    1.7  1.4  1.6 75.  80.  65.   0.5  0.2  0.3
  1163.539    1.7   1.5   1.6  75.   80.   60.    0.5   0.35  0.25
  1163.995    1.6   1.6   1.4  85.   85.   55.    0.5   0.2   0.35
  1164.053    1.6   1.5   1.6  80.   75.   60.    0.5   0.35  0.25
  1164.245    1.7   1.5   1.5  85.   80.   65.    0.5   0.25  0.25
  1164.488    1.6   1.4   1.4  75.   80.   55.    0.5   0.3   0.25
  1165.054    1.6   1.6   1.5  75.   75.   65.    0.5   0.15  0.35
  1165.095    1.7   1.4   1.6  75.   75.   60.    0.5   0.35  0.25
  1165.218    1.6   1.6   1.4  75.   85.   55.    0.5   0.15  0.15
  1165.842    1.6   1.4   1.5  75.   80.   60.    0.5   0.25  0.35
  1166.537    1.6   1.6   1.5  80.   85.   60.    0.5   0.15  0.15
  1166.945    1.65  1.4   1.5  80.   75.   55.    0.5   0.25  0.2 
  1167.042    1.65  1.6   1.4  75.   75.   55.    0.5   0.3   0.35
  1167.077    1.7   1.4   1.4  75.   85.   55.    0.5   0.35  0.25
  1167.189    1.7   1.5   1.5  80.   85.   55.    0.5   0.25  0.2 
  1168.611    1.7   1.5   1.4  75.   80.   65.    0.5   0.25  0.2 
  1168.641    1.65  1.5   1.4  75.   80.   65.    0.5   0.15  0.35
  1169.053    1.65  1.5   1.4  80.   85.   65.    0.5   0.2   0.35
  1169.172    1.6   1.5   1.5  75.   85.   55.    0.5   0.15  0.35
  1169.188    1.6   1.5   1.4  75.   85.   65.    0.5   0.15  0.35
  1169.265    1.6   1.5   1.6  75.   85.   65.    0.5   0.35  0.35
  1169.329    1.65  1.6   1.6  85.   85.   65.    0.5   0.35  0.35
  1169.408    1.6   1.6   1.6  75.   80.   55.    0.5   0.15  0.25
  1169.412    1.65  1.6   1.5  80.   85.   55.    0.5   0.35  0.25
  1169.469    1.65  1.4   1.4  85.   85.   60.    0.5   0.2   0.35
  1169.549    1.6   1.6   1.4  80.   75.   60.    0.5   0.25  0.35
  1169.684    1.7   1.6   1.6  75.   80.   60.    0.5   0.3   0.35
  1169.812    1.7   1.4   1.4  80.   75.   55.    0.5   0.2   0.35
  1169.862    1.7   1.4   1.5  85.   75.   65.    0.5   0.35  0.3 
  1169.977    1.65  1.6   1.4  80.   85.   55.    0.5   0.3   0.35
  1170.135    1.7   1.4   1.4  80.   85.   60.    0.5   0.35  0.2 
  1170.233    1.6   1.5   1.4  85.   85.   60.    0.5   0.2   0.25
  1170.971    1.6   1.6   1.4  80.   85.   55.    0.5   0.15  0.3 
  1171.344    1.65  1.5   1.4  85.   85.   65.    0.5   0.3   0.25
  1172.015    1.6   1.4   1.4  85.   85.   60.    0.5   0.15  0.35
  1172.107    1.7   1.4   1.6  80.   85.   60.    0.5   0.35  0.15
  1172.390    1.65  1.4   1.4  85.   75.   65.    0.5   0.35  0.2 
  1173.602    1.7  1.5  1.4 85.  75.  55.   0.5  0.3  0.2
  1173.618    1.7   1.4   1.5  75.   80.   60.    0.5   0.35  0.2 
  1173.839    1.6   1.4   1.4  85.   75.   60.    0.5   0.15  0.35
  1173.860    1.6   1.6   1.4  80.   75.   55.    0.5   0.3   0.25
  1174.099    1.7   1.4   1.6  80.   85.   60.    0.5   0.35  0.25
  1174.179    1.6   1.4   1.6  75.   75.   60.    0.5   0.3   0.35
  1174.202    1.65  1.4   1.6  80.   80.   60.    0.5   0.35  0.15
  1174.837    1.65  1.5   1.5  75.   80.   65.    0.5   0.35  0.35
  1174.881    1.6   1.6   1.4  75.   85.   65.    0.5   0.2   0.35
  1174.918    1.6  1.6  1.4 75.  75.  55.   0.5  0.2  0.3
  1174.920    1.65  1.4   1.6  85.   75.   65.    0.5   0.35  0.3 
  1174.935    1.7   1.5   1.6  75.   80.   60.    0.5   0.35  0.2 
  1174.955    1.7   1.6   1.4  80.   75.   60.    0.5   0.35  0.35
  1174.980    1.7   1.5   1.6  75.   75.   60.    0.5   0.35  0.25
  1175.090    1.6   1.4   1.4  80.   80.   55.    0.5   0.15  0.35
  1175.235    1.6   1.6   1.5  75.   75.   65.    0.5   0.2   0.15
  1175.542    1.6   1.5   1.5  85.   80.   60.    0.5   0.35  0.3 
  1175.554    1.65  1.4   1.6  75.   80.   60.    0.5   0.35  0.2 
  1175.828    1.7   1.5   1.5  80.   75.   65.    0.5   0.25  0.25
  1175.949    1.65  1.6   1.5  75.   85.   60.    0.5   0.35  0.3 
  1176.386    1.65  1.4   1.4  80.   75.   65.    0.5   0.15  0.35
  1176.538    1.7   1.4   1.4  75.   75.   65.    0.5   0.35  0.15
  1176.928    1.6   1.5   1.4  75.   75.   65.    0.5   0.35  0.2 
  1177.039    1.6   1.4   1.4  75.   85.   60.    0.5   0.35  0.15
  1177.115    1.6   1.6   1.5  75.   80.   60.    0.5   0.15  0.2 
  1177.203    1.6   1.6   1.4  80.   85.   55.    0.5   0.3   0.25
  1177.356    1.65  1.4   1.5  75.   75.   60.    0.5   0.35  0.15
  1177.452    1.6   1.5   1.4  80.   80.   55.    0.5   0.2   0.35
  1177.585    1.6   1.6   1.6  85.   80.   65.    0.5   0.15  0.2 
  1177.716    1.65  1.5   1.6  75.   75.   65.    0.5   0.3   0.35
  1177.942    1.7   1.4   1.5  80.   85.   65.    0.5   0.35  0.3 
  1178.101    1.7  1.4  1.5 85.  80.  55.   0.5  0.3  0.3
  1178.170    1.6   1.6   1.5  85.   80.   65.    0.5   0.15  0.15
  1178.843    1.7   1.4   1.6  80.   80.   65.    0.5   0.35  0.35
  1178.982    1.65  1.4   1.6  80.   85.   65.    0.5   0.2   0.35
  1179.325    1.7   1.4   1.4  75.   80.   60.    0.5   0.35  0.15
  1179.398    1.7   1.4   1.5  80.   85.   60.    0.5   0.35  0.2 
  1179.685    1.6   1.4   1.5  75.   80.   60.    0.5   0.35  0.15
  1179.936    1.6   1.6   1.6  80.   75.   65.    0.5   0.15  0.25
  1179.965    1.6   1.6   1.4  75.   80.   55.    0.5   0.25  0.35
  1180.073    1.6   1.4   1.5  75.   85.   60.    0.5   0.3   0.15
  1180.163    1.6  1.4  1.5 75.  75.  60.   0.5  0.3  0.2
  1180.333    1.65  1.4   1.6  75.   75.   60.    0.5   0.25  0.35
  1180.367    1.7   1.5   1.4  75.   80.   55.    0.5   0.25  0.35
  1180.482    1.65  1.5   1.4  80.   85.   55.    0.5   0.25  0.35
  1180.920    1.6   1.4   1.4  75.   80.   65.    0.5   0.25  0.25
  1181.901    1.7   1.5   1.4  85.   85.   55.    0.5   0.25  0.35
  1181.922    1.6   1.5   1.4  75.   75.   60.    0.5   0.35  0.3 
  1182.083    1.6   1.4   1.6  80.   80.   65.    0.5   0.35  0.2 
  1182.344    1.6   1.5   1.5  85.   85.   65.    0.5   0.2   0.35
  1182.362    1.6   1.6   1.4  75.   85.   55.    0.5   0.2   0.35
  1182.495    1.65  1.6   1.4  80.   85.   60.    0.5   0.25  0.35
  1182.585    1.7   1.5   1.6  75.   75.   65.    0.5   0.3   0.35
  1182.592    1.7   1.4   1.6  75.   75.   65.    0.5   0.2   0.35
  1182.884    1.65  1.5   1.6  80.   80.   60.    0.5   0.3   0.15
  1183.268    1.7   1.5   1.6  80.   80.   60.    0.5   0.15  0.35
  1183.293    1.6   1.5   1.4  75.   80.   65.    0.5   0.15  0.3 
  1183.373    1.7   1.4   1.4  85.   85.   55.    0.5   0.35  0.25
  1183.388    1.6   1.5   1.6  75.   85.   65.    0.5   0.15  0.2 
  1183.553    1.7   1.5   1.4  85.   80.   65.    0.5   0.25  0.35
  1183.701    1.65  1.4   1.4  80.   85.   65.    0.5   0.15  0.35
  1184.015    1.6   1.4   1.4  85.   85.   65.    0.5   0.15  0.35
  1184.175    1.6   1.5   1.4  80.   75.   55.    0.5   0.35  0.15
