   Chi^2    ('R1', 'R2', 'R3', 'Theta2', 'Theta3', 'Phi', 'q1', 'q2', 'q3')
   161.874    1.6   1.7   1.5  70.   80.   62.    0.5   0.25  0.3 
   161.892    1.6   1.6   1.5  70.   80.   58.    0.5   0.25  0.3 
   162.130    1.6   1.6   1.7  80.   80.   58.    0.5   0.35  0.3 
   162.180    1.6   1.6   1.5  80.   70.   58.    0.5   0.25  0.2 
   163.325    1.6   1.8   1.5  80.   80.   62.    0.5   0.35  0.3 
   163.596    1.6   1.8   1.5  80.   75.   62.    0.5   0.35  0.3 
   163.831    1.8   1.6   1.6  70.   80.   58.    0.5   0.25  0.3 
   164.496    1.6   1.6   1.5  70.   70.   58.    0.5   0.35  0.2 
   165.057    1.7   1.6   1.5  75.   75.   58.    0.5   0.25  0.2 
   165.217    1.8   1.6   1.5  75.   80.   62.    0.5   0.25  0.3 
   165.222    1.6   1.7   1.5  75.   70.   62.    0.5   0.35  0.2 
   165.952    1.7   1.6   1.6  75.   70.   58.    0.5   0.35  0.2 
   166.874    1.8   1.6   1.5  80.   75.   58.    0.5   0.25  0.3 
   168.061    1.7   1.6   1.6  80.   80.   62.    0.5   0.35  0.3 
   168.453    1.6   1.7   1.5  70.   80.   58.    0.5   0.35  0.2 
   168.578    1.6   1.6   1.5  80.   70.   62.    0.5   0.25  0.3 
   168.873    1.7   1.6   1.6  70.   70.   58.    0.5   0.35  0.2 
   169.017    1.6   1.6   1.5  75.   70.   62.    0.5   0.25  0.2 
   169.900    1.8   1.6   1.5  80.   80.   58.    0.5   0.25  0.3 
   170.163    1.8   1.6   1.5  70.   75.   58.    0.5   0.25  0.2 
   170.377    1.6   1.6   1.6  70.   75.   62.    0.5   0.35  0.3 
   170.827    1.7   1.7   1.5  75.   80.   62.    0.5   0.35  0.2 
   171.922    1.8   1.6   1.5  70.   75.   62.    0.5   0.25  0.2 
   172.457    1.8   1.7   1.5  75.   70.   58.    0.5   0.35  0.3 
   172.600    1.8   1.6   1.7  70.   80.   58.    0.5   0.35  0.3 
   172.718    1.6   1.6   1.5  75.   70.   58.    0.5   0.25  0.2 
